sample_id,device_id,cache_index,victim_clean_correct,evaluator_clean_correct,dual_clean_correct,selected
wifib|device=8|capture=23Jan|frame=2645|row=2118,8,58314,True,True,True,True
wifib|device=8|capture=23Jan|frame=2252|row=1796,8,57992,True,True,True,True
wifib|device=8|capture=23Jan|frame=2387|row=1905,8,58101,True,True,True,True
wifib|device=8|capture=23Jan|frame=2302|row=1836,8,58032,True,True,True,True
wifib|device=8|capture=23Jan|frame=2620|row=2105,8,58301,True,True,True,True
wifib|device=8|capture=23Jan|frame=2710|row=2173,8,58369,True,True,True,True
wifib|device=8|capture=23Jan|frame=2273|row=1813,8,58009,True,True,True,True
wifib|device=8|capture=23Jan|frame=2398|row=1916,8,58112,True,True,True,True
wifib|device=8|capture=23Jan|frame=2596|row=2083,8,58279,True,True,True,True
wifib|device=10|capture=23Jan|frame=2578|row=2160,10,5662,True,True,True,True
wifib|device=10|capture=23Jan|frame=2551|row=2140,10,5642,True,True,True,True
wifib|device=10|capture=23Jan|frame=2636|row=2204,10,5706,True,True,True,True
wifib|device=10|capture=23Jan|frame=2666|row=2230,10,5732,True,True,True,True
wifib|device=10|capture=23Jan|frame=2724|row=2280,10,5782,True,True,True,True
wifib|device=10|capture=23Jan|frame=2655|row=2221,10,5723,True,True,True,True
wifib|device=10|capture=23Jan|frame=2336|row=1964,10,5466,True,True,True,True
wifib|device=10|capture=23Jan|frame=2653|row=2219,10,5721,True,True,True,True
wifib|device=10|capture=23Jan|frame=2589|row=2169,10,5671,True,True,True,True
wifib|device=10|capture=23Jan|frame=2669|row=2233,10,5735,True,True,True,True
wifib|device=11|capture=23Jan|frame=2370|row=2077,11,8889,True,True,True,True
wifib|device=11|capture=23Jan|frame=2473|row=2168,11,8980,True,True,True,True
wifib|device=11|capture=23Jan|frame=2446|row=2145,11,8957,True,True,True,True
wifib|device=11|capture=23Jan|frame=2262|row=1987,11,8799,True,True,True,True
wifib|device=11|capture=23Jan|frame=2481|row=2174,11,8986,True,True,True,True
wifib|device=11|capture=23Jan|frame=2607|row=2283,11,9095,True,True,True,True
wifib|device=11|capture=23Jan|frame=2249|row=1974,11,8786,True,True,True,True
wifib|device=11|capture=23Jan|frame=2527|row=2212,11,9024,True,True,True,True
wifib|device=11|capture=23Jan|frame=2438|row=2139,11,8951,True,True,True,True
wifib|device=11|capture=23Jan|frame=2434|row=2137,11,8949,True,True,True,True
wifib|device=12|capture=23Jan|frame=2699|row=2461,12,12816,True,True,True,True
wifib|device=12|capture=23Jan|frame=2344|row=2138,12,12493,True,True,True,True
wifib|device=12|capture=23Jan|frame=2559|row=2333,12,12688,True,True,True,True
wifib|device=12|capture=23Jan|frame=2534|row=2308,12,12663,True,True,True,True
wifib|device=12|capture=23Jan|frame=2197|row=2016,12,12371,True,True,True,True
wifib|device=12|capture=23Jan|frame=2458|row=2240,12,12595,True,True,True,True
wifib|device=12|capture=23Jan|frame=2231|row=2039,12,12394,True,True,True,True
wifib|device=12|capture=23Jan|frame=2480|row=2262,12,12617,True,True,True,True
wifib|device=12|capture=23Jan|frame=2451|row=2233,12,12588,True,True,True,True
wifib|device=12|capture=23Jan|frame=2434|row=2216,12,12571,True,True,True,True
wifib|device=15|capture=23Jan|frame=2624|row=2278,15,16301,True,True,True,True
wifib|device=15|capture=23Jan|frame=2451|row=2121,15,16144,True,True,True,True
wifib|device=15|capture=23Jan|frame=2677|row=2323,15,16346,True,True,True,True
wifib|device=15|capture=23Jan|frame=2275|row=1965,15,15988,True,True,True,True
wifib|device=15|capture=23Jan|frame=2763|row=2399,15,16422,True,True,True,True
wifib|device=15|capture=23Jan|frame=2425|row=2101,15,16124,True,True,True,True
wifib|device=15|capture=23Jan|frame=2524|row=2186,15,16209,True,True,True,True
wifib|device=15|capture=23Jan|frame=2713|row=2355,15,16378,True,True,True,True
wifib|device=15|capture=23Jan|frame=2277|row=1967,15,15990,True,True,True,True
wifib|device=15|capture=23Jan|frame=2666|row=2314,15,16337,True,True,True,True
wifib|device=28|capture=23Jan|frame=2743|row=2503,28,20004,True,True,True,True
wifib|device=28|capture=23Jan|frame=2187|row=1987,28,19488,True,True,True,True
wifib|device=28|capture=23Jan|frame=2580|row=2354,28,19855,True,True,True,True
wifib|device=28|capture=23Jan|frame=2423|row=2203,28,19704,True,True,True,True
wifib|device=28|capture=23Jan|frame=2609|row=2383,28,19884,True,True,True,True
wifib|device=28|capture=23Jan|frame=2711|row=2473,28,19974,True,True,True,True
wifib|device=28|capture=23Jan|frame=2535|row=2309,28,19810,True,True,True,True
wifib|device=28|capture=23Jan|frame=2206|row=2006,28,19507,True,True,True,True
wifib|device=28|capture=23Jan|frame=2488|row=2264,28,19765,True,True,True,True
wifib|device=28|capture=23Jan|frame=2572|row=2346,28,19847,True,True,True,True
wifib|device=30|capture=23Jan|frame=2601|row=2059,30,23219,True,True,True,True
wifib|device=30|capture=23Jan|frame=2239|row=1755,30,22915,True,True,True,True
wifib|device=30|capture=23Jan|frame=2307|row=1807,30,22967,True,True,True,True
wifib|device=30|capture=23Jan|frame=2482|row=1958,30,23118,True,True,True,True
wifib|device=30|capture=23Jan|frame=2387|row=1877,30,23037,True,True,True,True
wifib|device=30|capture=23Jan|frame=2350|row=1844,30,23004,True,True,True,True
wifib|device=30|capture=23Jan|frame=2507|row=1981,30,23141,True,True,True,True
wifib|device=30|capture=23Jan|frame=2455|row=1933,30,23093,True,True,True,True
wifib|device=30|capture=23Jan|frame=2663|row=2109,30,23269,True,True,True,True
wifib|device=30|capture=23Jan|frame=2723|row=2155,30,23315,True,True,True,True
wifib|device=31|capture=23Jan|frame=2649|row=2420,31,26733,True,True,True,True
wifib|device=31|capture=23Jan|frame=2750|row=2519,31,26832,True,True,True,True
wifib|device=31|capture=23Jan|frame=2441|row=2229,31,26542,True,True,True,True
wifib|device=31|capture=23Jan|frame=2276|row=2074,31,26387,True,True,True,True
wifib|device=31|capture=23Jan|frame=2519|row=2303,31,26616,True,True,True,True
wifib|device=31|capture=23Jan|frame=2698|row=2469,31,26782,True,True,True,True
wifib|device=31|capture=23Jan|frame=2252|row=2052,31,26365,True,True,True,True
wifib|device=31|capture=23Jan|frame=2376|row=2166,31,26479,True,True,True,True
wifib|device=31|capture=23Jan|frame=2586|row=2364,31,26677,True,True,True,True
wifib|device=31|capture=23Jan|frame=2466|row=2250,31,26563,True,True,True,True
wifib|device=40|capture=23Jan|frame=2501|row=2230,40,33876,True,True,True,True
wifib|device=40|capture=23Jan|frame=2603|row=2328,40,33974,True,True,True,True
wifib|device=40|capture=23Jan|frame=2737|row=2449,40,34095,True,True,True,True
wifib|device=40|capture=23Jan|frame=2540|row=2269,40,33915,True,True,True,True
wifib|device=40|capture=23Jan|frame=2472|row=2201,40,33847,True,True,True,True
wifib|device=40|capture=23Jan|frame=2641|row=2362,40,34008,True,True,True,True
wifib|device=40|capture=23Jan|frame=2744|row=2456,40,34102,True,True,True,True
wifib|device=40|capture=23Jan|frame=2299|row=2048,40,33694,True,True,True,True
wifib|device=40|capture=23Jan|frame=2718|row=2437,40,34083,True,True,True,True
wifib|device=40|capture=23Jan|frame=2562|row=2287,40,33933,True,True,True,True
wifib|device=41|capture=23Jan|frame=2729|row=2512,41,37745,True,True,True,True
wifib|device=41|capture=23Jan|frame=2273|row=2092,41,37325,True,True,True,True
wifib|device=41|capture=23Jan|frame=2209|row=2030,41,37263,True,True,True,True
wifib|device=41|capture=23Jan|frame=2267|row=2086,41,37319,True,True,True,True
wifib|device=41|capture=23Jan|frame=2484|row=2291,41,37524,True,True,True,True
wifib|device=41|capture=23Jan|frame=2563|row=2362,41,37595,True,True,True,True
wifib|device=41|capture=23Jan|frame=2741|row=2524,41,37757,True,True,True,True
wifib|device=41|capture=23Jan|frame=2287|row=2106,41,37339,True,True,True,True
wifib|device=41|capture=23Jan|frame=2742|row=2525,41,37758,True,True,True,True
wifib|device=41|capture=23Jan|frame=2400|row=2215,41,37448,True,True,True,True
wifib|device=43|capture=23Jan|frame=2571|row=2342,43,41278,True,True,True,True
wifib|device=43|capture=23Jan|frame=2205|row=2001,43,40937,True,True,True,True
wifib|device=43|capture=23Jan|frame=2648|row=2413,43,41349,True,True,True,True
wifib|device=43|capture=23Jan|frame=2704|row=2465,43,41401,True,True,True,True
wifib|device=43|capture=23Jan|frame=2312|row=2097,43,41033,True,True,True,True
wifib|device=43|capture=23Jan|frame=2263|row=2054,43,40990,True,True,True,True
wifib|device=43|capture=23Jan|frame=2717|row=2478,43,41414,True,True,True,True
wifib|device=43|capture=23Jan|frame=2463|row=2244,43,41180,True,True,True,True
wifib|device=43|capture=23Jan|frame=2321|row=2104,43,41040,True,True,True,True
wifib|device=43|capture=23Jan|frame=2411|row=2194,43,41130,True,True,True,True
wifib|device=46|capture=23Jan|frame=2421|row=2176,46,44783,True,True,True,True
wifib|device=46|capture=23Jan|frame=2234|row=2019,46,44626,True,True,True,True
wifib|device=46|capture=23Jan|frame=2704|row=2443,46,45050,True,True,True,True
wifib|device=46|capture=23Jan|frame=2510|row=2259,46,44866,True,True,True,True
wifib|device=46|capture=23Jan|frame=2603|row=2350,46,44957,True,True,True,True
wifib|device=46|capture=23Jan|frame=2718|row=2457,46,45064,True,True,True,True
wifib|device=46|capture=23Jan|frame=2445|row=2196,46,44803,True,True,True,True
wifib|device=46|capture=23Jan|frame=2190|row=1977,46,44584,True,True,True,True
wifib|device=46|capture=23Jan|frame=2779|row=2516,46,45123,True,True,True,True
wifib|device=46|capture=23Jan|frame=2282|row=2063,46,44670,True,True,True,True
